Person_ID,Income,Income Group,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Rent % of Income
PID_10553,"₹10,622.93",Low,33,1,Self_Employed,Tier_3,"₹1,593.44","₹1,764.37",₹428.52,"₹1,320.92",₹769.35,₹284.35,₹271.98,₹457.55,₹438.95,₹966.21,₹270.05,8.99%,₹955.00,"₹2,057.24",₹211.37,₹55.79,₹54.12,₹18.05,₹135.77,₹21.82,₹17.21,₹66.30,15.00%
PID_10554,"₹9,313.91",Low,47,0,Self_Employed,Tier_2,"₹1,862.78",₹0.00,₹384.57,"₹1,260.90",₹734.62,₹205.75,₹265.55,₹642.72,₹324.01,₹0.00,₹155.42,6.89%,₹641.56,"₹3,477.58",₹272.56,₹117.61,₹52.72,₹75.16,₹120.86,₹8.10,₹0.00,₹8.26,20.00%
PID_10555,"₹67,280.21",Middle,60,3,Self_Employed,Tier_2,"₹13,456.04","₹6,741.40","₹2,506.59","₹8,158.74","₹3,944.39","₹3,265.39","₹3,065.84","₹2,929.06","₹2,634.53","₹4,379.90",₹913.71,14.75%,"₹9,924.02","₹15,284.61","₹2,295.04","₹1,181.49",₹516.04,₹672.79,₹325.46,₹73.00,₹129.05,₹255.97,20.00%
PID_10556,"₹8,931.09",Low,21,1,Self_Employed,Tier_2,"₹1,786.22",₹0.00,₹406.69,"₹1,168.68",₹654.28,₹334.14,₹393.98,₹454.46,₹326.01,₹599.10,₹254.09,6.47%,₹577.98,"₹2,553.44",₹183.95,₹64.06,₹78.71,₹87.85,₹106.36,₹9.54,₹7.13,₹75.48,20.00%
PID_10557,"₹37,353.57",Middle,60,2,Professional,Tier_2,"₹7,470.71","₹4,735.03","₹1,259.40","₹4,695.78","₹2,031.65","₹1,327.11","₹1,476.21","₹2,291.63","₹1,535.46","₹3,066.74",₹596.83,5.65%,"₹2,109.31","₹6,867.02",₹870.56,₹339.05,₹174.62,₹297.20,₹503.45,₹35.89,₹144.65,₹166.40,20.00%
PID_10558,"₹24,251.00",Low,57,3,Retired,Tier_1,"₹7,275.30","₹1,873.67","₹1,004.95","₹2,640.58","₹1,924.06",₹715.81,"₹1,017.89","₹1,684.82",₹850.56,"₹2,378.37",₹351.34,9.07%,"₹2,199.26","₹2,533.65",₹508.22,₹177.88,₹82.56,₹194.22,₹343.07,₹29.17,₹36.81,₹86.43,30.00%
PID_10559,"₹27,634.87",Low,33,2,Student,Tier_1,"₹8,290.46",₹0.00,₹705.32,"₹3,312.38","₹1,543.91",₹789.13,"₹1,236.16","₹1,499.85",₹918.05,"₹1,629.69",₹371.68,5.93%,"₹1,640.04","₹7,338.23",₹950.03,₹243.39,₹62.81,₹365.74,₹407.34,₹29.34,₹72.67,₹62.77,30.00%
PID_10560,"₹89,307.30",High,57,0,Professional,Tier_3,"₹13,396.09",₹0.00,"₹4,384.77","₹10,091.64","₹6,229.46","₹2,168.40","₹3,707.53","₹5,017.51","₹3,265.02",₹0.00,"₹1,107.75",11.79%,"₹10,531.18","₹39,939.13","₹2,782.25",₹352.92,₹333.40,"₹1,086.02",₹395.23,₹61.58,₹0.00,₹168.27,15.00%
PID_10561,"₹21,124.96",Low,58,0,Student,Tier_1,"₹6,337.49",₹0.00,₹812.36,"₹2,405.90","₹1,059.36",₹815.75,₹718.62,₹892.60,₹850.20,₹0.00,₹472.52,8.41%,"₹1,775.85","₹6,760.17",₹617.41,₹296.74,₹233.66,₹59.32,₹237.88,₹37.05,₹0.00,₹72.11,30.00%
PID_10562,"₹48,934.30",Middle,63,4,Retired,Tier_1,"₹14,680.29","₹2,888.47","₹2,057.38","₹4,928.29","₹3,631.40","₹1,046.89","₹1,442.33","₹3,624.46","₹1,888.70","₹2,628.51",₹938.48,14.21%,"₹6,952.40","₹9,179.10","₹1,440.81",₹610.81,₹105.79,₹249.45,₹270.08,₹7.99,₹39.81,₹193.44,30.00%
PID_10563,"₹30,915.20",Middle,25,2,Professional,Tier_3,"₹4,637.28","₹2,766.79",₹897.36,"₹4,370.52","₹2,240.29","₹1,265.91","₹1,429.01","₹2,050.90","₹1,531.37","₹2,217.35",₹361.17,6.92%,"₹2,138.63","₹7,147.26","₹1,156.04",₹565.02,₹280.84,₹282.62,₹571.69,₹18.80,₹50.47,₹66.72,15.00%
PID_10564,"₹26,564.67",Low,41,2,Student,Tier_1,"₹7,969.40",₹0.00,₹869.92,"₹2,694.05","₹1,554.49","₹1,168.15","₹1,002.71","₹1,162.39","₹1,014.50","₹2,013.81",₹326.47,6.84%,"₹1,817.86","₹6,788.79",₹660.46,₹456.38,₹345.01,₹248.65,₹213.48,₹38.49,₹94.35,₹75.67,30.00%
PID_10565,"₹188,891.48",High,33,0,Self_Employed,Tier_1,"₹56,667.44","₹32,662.61","₹4,780.43","₹26,128.92","₹9,899.15","₹6,008.86","₹5,968.92","₹8,822.51","₹9,316.23",₹0.00,"₹4,839.03",17.96%,"₹23,797.37","₹23,797.37","₹1,318.06","₹2,827.12",₹915.08,₹946.91,"₹2,595.21",₹136.24,₹0.00,₹382.22,30.00%
PID_10566,"₹9,469.95",Low,44,2,Professional,Tier_3,"₹1,420.49","₹1,567.53",₹459.52,"₹1,027.01",₹597.61,₹428.78,₹301.77,₹481.51,₹287.66,₹821.70,₹137.98,8.96%,₹848.70,"₹1,938.39",₹193.27,₹146.76,₹34.30,₹70.84,₹69.85,₹3.34,₹13.62,₹9.97,15.00%
PID_10567,"₹84,141.75",High,19,3,Self_Employed,Tier_2,"₹16,828.35","₹7,182.16","₹3,969.15","₹12,342.94","₹4,324.71","₹3,086.33","₹2,759.89","₹3,431.74","₹3,591.73","₹6,179.82","₹2,399.65",10.38%,"₹8,735.89","₹18,045.28","₹1,170.17",₹958.63,₹757.23,₹704.25,₹259.31,₹168.19,₹145.26,₹639.27,20.00%
PID_10568,"₹50,720.12",Middle,37,4,Professional,Tier_2,"₹10,144.02",₹0.00,"₹1,244.82","₹7,114.07","₹2,612.13","₹1,892.79","₹1,419.11","₹2,558.83","₹1,848.09","₹3,529.52","₹1,169.83",12.88%,"₹6,530.54","₹17,186.90","₹1,040.99",₹782.37,₹543.76,₹355.24,₹619.87,₹21.03,₹133.84,₹154.82,20.00%
PID_10569,"₹20,441.71",Low,37,4,Retired,Tier_2,"₹4,088.34","₹1,214.30",₹559.21,"₹2,162.27","₹1,532.42",₹444.35,₹548.37,"₹1,577.18",₹766.67,"₹1,402.75",₹396.05,5.60%,"₹1,144.12","₹5,749.80",₹640.81,₹188.01,₹35.48,₹106.58,₹183.51,₹3.87,₹15.45,₹86.69,20.00%
PID_10570,"₹110,459.86",High,37,3,Professional,Tier_3,"₹16,568.98",₹0.00,"₹3,972.18","₹15,484.27","₹7,314.54","₹4,364.88","₹4,071.95","₹6,084.39","₹4,192.97","₹10,172.53","₹2,616.37",20.75%,"₹22,916.92","₹35,616.78","₹2,892.25",₹389.70,₹303.27,₹942.61,"₹1,455.29",₹185.39,₹453.34,₹607.80,15.00%
PID_10571,"₹6,839.46",Low,36,1,Retired,Tier_1,"₹2,051.84","₹1,191.82",₹161.26,₹806.44,₹361.97,₹192.86,₹142.94,₹407.04,₹273.92,₹371.27,₹163.41,9.48%,₹648.72,₹714.68,₹51.07,₹81.33,₹25.22,₹40.83,₹88.88,₹4.99,₹5.95,₹26.12,30.00%
PID_10572,"₹19,762.46",Low,35,2,Professional,Tier_1,"₹5,928.74","₹2,829.09",₹741.78,"₹2,879.46","₹1,548.59",₹653.22,₹425.48,"₹1,490.96",₹880.63,"₹1,808.43",₹463.60,5.31%,₹112.47,₹112.47,₹178.43,₹154.28,₹70.99,₹29.37,₹151.75,₹18.81,₹4.25,₹133.21,30.00%
PID_10573,"₹11,409.10",Low,30,1,Retired,Tier_2,"₹2,281.82",₹0.00,₹319.12,"₹1,431.01",₹780.98,₹284.94,₹524.73,₹605.68,₹460.09,₹605.42,₹265.88,8.17%,₹932.60,"₹3,849.44",₹158.12,₹158.47,₹78.41,₹38.22,₹46.77,₹17.69,₹15.12,₹54.96,20.00%
PID_10574,"₹41,715.14",Middle,34,1,Self_Employed,Tier_2,"₹8,343.03","₹2,643.97","₹1,636.60","₹5,700.26","₹3,117.74","₹1,024.94","₹1,108.73","₹2,991.54","₹1,393.46","₹3,595.76",₹753.24,12.52%,"₹5,221.85","₹9,405.89",₹819.56,₹661.68,₹186.60,₹297.22,₹660.47,₹31.39,₹166.41,₹200.47,20.00%
PID_10575,"₹12,314.11",Low,50,2,Retired,Tier_1,"₹3,694.23",₹0.00,₹275.33,"₹1,245.25",₹856.70,₹366.90,₹258.81,₹541.10,₹537.83,"₹1,015.36",₹344.51,9.40%,"₹1,157.38","₹3,178.09",₹187.45,₹171.39,₹18.65,₹43.16,₹94.06,₹14.27,₹6.07,₹27.84,30.00%
PID_10576,"₹42,421.21",Middle,45,0,Self_Employed,Tier_2,"₹8,484.24",₹0.00,"₹1,056.23","₹4,360.37","₹3,200.36","₹1,581.55","₹2,110.04","₹2,034.44","₹1,620.60",₹0.00,"₹1,268.35",14.68%,"₹6,225.89","₹16,705.03",₹683.42,₹442.95,₹393.86,₹138.16,₹603.83,₹22.15,₹0.00,₹246.52,20.00%
PID_10577,"₹25,843.22",Low,22,2,Professional,Tier_3,"₹3,876.48",₹0.00,₹925.88,"₹2,585.59","₹1,495.76","₹1,020.87",₹676.41,"₹1,117.68",₹968.19,"₹2,533.30",₹748.38,5.12%,"₹1,324.38","₹9,894.67",₹554.17,₹431.48,₹103.32,₹195.59,₹103.66,₹21.68,₹63.76,₹182.37,15.00%
PID_10578,"₹20,444.51",Low,45,0,Professional,Tier_1,"₹6,133.35",₹0.00,₹835.16,"₹2,077.47","₹1,211.70",₹761.46,₹702.24,"₹1,412.49",₹628.33,₹0.00,₹468.42,5.76%,"₹1,178.16","₹6,213.90",₹241.72,₹260.03,₹123.30,₹122.05,₹182.11,₹25.09,₹0.00,₹63.20,30.00%
PID_10579,"₹40,940.31",Middle,42,3,Professional,Tier_1,"₹12,282.09","₹6,413.06","₹1,535.79","₹5,224.91","₹2,585.06",₹934.02,"₹1,860.74","₹1,731.54","₹1,305.12","₹3,031.51",₹619.85,14.98%,"₹3,416.62","₹3,416.62","₹1,451.12",₹576.23,₹50.17,₹263.44,₹323.32,₹53.67,₹80.43,₹153.09,30.00%
PID_10580,"₹24,198.73",Low,37,0,Professional,Tier_1,"₹7,259.62","₹3,096.71",₹711.09,"₹3,368.19","₹1,626.77",₹911.88,"₹1,005.39","₹1,360.08",₹865.88,₹0.00,₹643.97,9.74%,"₹2,357.35","₹3,349.15",₹613.58,₹293.78,₹203.81,₹299.28,₹223.64,₹41.34,₹0.00,₹156.28,30.00%
PID_10581,"₹12,557.14",Low,38,1,Self_Employed,Tier_2,"₹2,511.43",₹0.00,₹470.45,"₹1,288.31",₹690.54,₹611.53,₹379.92,₹940.61,₹441.29,"₹1,177.37",₹134.73,8.54%,"₹1,072.44","₹3,910.96",₹269.49,₹185.00,₹150.21,₹38.37,₹159.37,₹8.26,₹28.96,₹9.74,20.00%
PID_10582,"₹282,109.64",High,30,1,Student,Tier_1,"₹84,632.89",₹0.00,"₹7,963.58","₹32,065.12","₹19,554.00","₹13,204.11","₹6,932.53","₹17,575.15","₹9,407.61","₹25,969.83","₹7,008.34",17.63%,"₹49,735.03","₹57,796.47","₹4,587.79","₹2,982.85","₹1,389.28",₹643.66,"₹4,148.63",₹151.74,₹599.80,₹501.39,30.00%
PID_10583,"₹20,317.12",Low,23,1,Student,Tier_2,"₹4,063.42","₹1,435.79",₹990.88,"₹2,499.71","₹1,597.55",₹691.86,₹776.08,"₹1,281.88",₹963.94,"₹1,700.33",₹348.77,7.46%,"₹1,516.17","₹3,966.89",₹160.73,₹469.49,₹116.61,₹84.86,₹254.67,₹26.86,₹81.63,₹73.84,20.00%
PID_10584,"₹5,089.15",Low,46,0,Retired,Tier_3,₹763.37,₹270.82,₹126.37,₹637.86,₹387.53,₹222.51,₹170.54,₹223.19,₹158.93,₹0.00,₹104.03,7.53%,₹383.42,"₹2,023.99",₹103.18,₹99.03,₹24.16,₹11.85,₹18.24,₹6.32,₹0.00,₹29.46,15.00%
PID_10585,"₹15,294.88",Low,59,1,Professional,Tier_1,"₹4,588.47",₹0.00,₹585.93,"₹2,037.98",₹889.38,₹517.33,₹328.69,₹788.74,₹749.94,₹841.75,₹454.96,9.78%,"₹1,496.01","₹3,511.72",₹516.62,₹251.77,₹132.11,₹45.23,₹40.31,₹13.93,₹32.65,₹121.28,30.00%
PID_10586,"₹10,884.89",Low,26,4,Professional,Tier_2,"₹2,176.98",₹0.00,₹367.95,"₹1,128.81",₹700.63,₹280.40,₹365.16,₹506.35,₹460.96,₹675.80,₹255.98,5.98%,₹650.99,"₹3,965.87",₹150.97,₹187.59,₹29.38,₹56.75,₹66.08,₹17.35,₹27.45,₹66.57,20.00%
PID_10587,"₹58,096.99",Middle,46,2,Student,Tier_2,"₹11,619.40",₹0.00,"₹1,762.35","₹8,038.98","₹3,863.23","₹2,532.98","₹1,423.53","₹3,475.21","₹2,096.97","₹4,873.36",₹763.04,12.84%,"₹7,459.72","₹17,647.95",₹762.95,₹556.13,₹302.06,₹150.26,₹799.97,₹26.55,₹177.64,₹57.59,20.00%
PID_10588,"₹38,803.85",Middle,55,1,Student,Tier_2,"₹7,760.77","₹6,830.39","₹1,352.22","₹4,167.14","₹2,675.93","₹1,112.20","₹1,448.80","₹2,713.11","₹1,597.81","₹3,837.28",₹559.01,9.80%,"₹3,803.61","₹4,749.19","₹1,038.60",₹682.18,₹272.22,₹274.69,₹637.90,₹40.69,₹15.37,₹135.00,20.00%
PID_10589,"₹41,271.31",Middle,18,0,Professional,Tier_2,"₹8,254.26",₹0.00,₹973.09,"₹4,980.54","₹2,921.56",₹989.80,"₹2,056.49","₹2,042.63","₹1,870.29",₹0.00,₹720.63,10.23%,"₹4,220.49","₹16,462.01","₹1,256.22",₹804.04,₹129.14,₹360.42,₹418.89,₹92.42,₹0.00,₹112.32,20.00%
PID_10590,"₹22,313.22",Low,47,1,Professional,Tier_1,"₹6,693.97",₹0.00,₹733.85,"₹2,547.80","₹1,615.89",₹640.80,₹496.24,"₹1,641.72",₹759.55,"₹1,960.41",₹314.13,9.55%,"₹2,131.09","₹4,908.87",₹531.92,₹300.93,₹83.70,₹135.74,₹348.70,₹13.66,₹17.35,₹27.60,30.00%
PID_10591,"₹23,991.92",Low,49,0,Student,Tier_2,"₹4,798.38","₹2,224.23","₹1,126.89","₹2,990.11","₹1,785.75",₹734.48,₹960.58,"₹1,232.91","₹1,008.42",₹0.00,₹458.92,9.53%,"₹2,286.44","₹6,671.24",₹260.72,₹252.28,₹48.33,₹49.21,₹353.15,₹24.10,₹0.00,₹38.21,20.00%
PID_10592,"₹22,297.01",Low,40,2,Self_Employed,Tier_3,"₹3,344.55","₹2,945.99",₹548.17,"₹2,462.39","₹1,178.43",₹604.41,"₹1,088.76","₹1,299.95","₹1,073.33","₹1,572.32",₹359.72,5.51%,"₹1,227.73","₹5,819.00",₹583.53,₹217.35,₹81.75,₹258.44,₹246.18,₹16.47,₹40.62,₹36.12,15.00%
PID_10593,"₹28,113.30",Low,56,0,Professional,Tier_2,"₹5,622.66",₹0.00,"₹1,035.50","₹3,815.33","₹2,126.50","₹1,325.21",₹821.32,"₹1,147.71",₹959.68,₹0.00,₹288.84,7.35%,"₹2,065.09","₹10,970.56",₹989.22,₹188.77,₹342.88,₹79.29,₹159.68,₹34.98,₹0.00,₹53.37,20.00%
PID_10594,"₹58,525.59",Middle,27,2,Student,Tier_3,"₹8,778.84",₹0.00,"₹2,541.62","₹7,646.70","₹3,399.28","₹1,727.36","₹2,257.63","₹2,690.73","₹2,197.37","₹3,697.20","₹1,123.26",12.48%,"₹7,305.46","₹22,465.59","₹1,988.24",₹302.83,₹233.28,₹582.15,₹598.68,₹34.20,₹121.84,₹310.38,15.00%
PID_10595,"₹39,254.17",Middle,61,1,Self_Employed,Tier_2,"₹7,850.83",₹0.00,"₹1,750.32","₹5,161.32","₹2,346.33","₹1,708.07","₹1,939.80","₹2,937.59","₹1,830.42","₹3,513.38","₹1,119.34",8.53%,"₹3,349.59","₹9,096.76","₹1,341.37",₹313.29,₹143.69,₹419.58,₹315.53,₹74.28,₹172.48,₹247.24,20.00%
PID_10596,"₹44,758.78",Middle,38,4,Student,Tier_2,"₹8,951.76","₹3,239.17","₹1,127.60","₹6,084.65","₹2,566.37","₹2,229.97","₹1,715.66","₹2,559.92","₹1,373.80","₹3,928.48","₹1,015.81",10.75%,"₹4,813.17","₹9,965.59",₹691.44,₹741.86,₹128.57,₹454.33,₹604.20,₹0.15,₹143.29,₹91.93,20.00%
PID_10597,"₹44,738.95",Middle,43,1,Professional,Tier_2,"₹8,947.79",₹0.00,"₹1,887.73","₹4,946.94","₹2,882.10","₹1,469.12","₹2,030.64","₹1,850.88","₹1,346.44","₹3,581.08",₹576.00,13.84%,"₹6,193.84","₹15,220.22",₹968.43,₹486.99,₹379.57,₹134.89,₹243.29,₹33.07,₹135.88,₹167.52,20.00%
PID_10598,"₹60,870.66",Middle,32,2,Retired,Tier_1,"₹18,261.20",₹0.00,"₹2,608.91","₹7,811.66","₹3,521.10","₹2,038.16","₹3,018.50","₹3,799.84","₹2,817.27","₹4,295.80","₹1,500.29",10.08%,"₹6,132.93","₹11,197.92",₹628.67,₹329.83,₹186.59,₹215.45,₹318.04,₹62.14,₹25.27,₹335.59,30.00%
PID_10599,"₹37,777.64",Middle,34,3,Student,Tier_1,"₹11,333.29",₹0.00,"₹1,375.21","₹4,831.91","₹2,633.26",₹972.88,"₹1,792.91","₹1,912.35","₹1,456.41","₹2,865.67",₹583.31,6.82%,"₹2,575.96","₹8,020.45","₹1,331.80",₹727.05,₹221.13,₹113.27,₹318.31,₹6.05,₹95.29,₹153.19,30.00%
PID_10600,"₹39,975.86",Middle,52,3,Retired,Tier_2,"₹7,995.17","₹6,067.20","₹1,307.21","₹5,310.37","₹2,410.57","₹1,709.35","₹1,875.70","₹2,679.32","₹1,912.77","₹3,819.86",₹453.30,9.26%,"₹3,702.75","₹4,435.04","₹1,208.45",₹397.88,₹358.79,₹158.45,₹778.90,₹85.98,₹69.60,₹33.07,20.00%
PID_10601,"₹77,652.39",High,42,3,Retired,Tier_3,"₹11,647.86",₹0.00,"₹1,696.54","₹10,798.02","₹5,530.75","₹2,430.70","₹3,270.61","₹3,991.26","₹3,473.13","₹6,399.86","₹2,240.37",12.37%,"₹9,605.28","₹26,173.29","₹3,041.08","₹1,370.93",₹150.69,₹676.89,₹558.73,₹39.14,₹156.44,₹310.73,15.00%
PID_10602,"₹17,622.22",Low,32,1,Professional,Tier_1,"₹5,286.67",₹0.00,₹356.89,"₹2,555.10","₹1,309.79",₹735.60,₹583.05,"₹1,199.87",₹555.03,"₹1,073.63",₹477.89,5.50%,₹969.06,"₹3,488.69",₹431.27,₹355.69,₹163.48,₹34.52,₹278.39,₹12.59,₹5.14,₹107.96,30.00%
PID_10603,"₹15,128.85",Low,50,0,Self_Employed,Tier_3,"₹2,269.33",₹879.50,₹567.07,"₹1,604.79",₹980.78,₹331.42,₹539.31,₹924.80,₹687.91,₹0.00,₹240.63,5.91%,₹893.39,"₹6,103.30",₹142.62,₹257.61,₹79.25,₹149.20,₹58.30,₹29.11,₹0.00,₹24.46,15.00%
PID_10604,"₹11,616.89",Low,28,4,Retired,Tier_3,"₹1,742.53",₹0.00,₹358.24,"₹1,230.90",₹816.71,₹453.99,₹272.27,₹510.76,₹376.98,₹766.39,₹295.02,9.66%,"₹1,122.68","₹4,793.10",₹166.77,₹229.17,₹109.79,₹16.53,₹50.16,₹9.02,₹27.33,₹56.36,15.00%
PID_10605,"₹34,727.40",Middle,41,4,Self_Employed,Tier_2,"₹6,945.48","₹6,092.97",₹986.57,"₹3,670.58","₹2,690.21",₹913.67,₹974.96,"₹1,733.90","₹1,044.91","₹2,078.40",₹912.17,8.60%,"₹2,988.24","₹6,683.59",₹853.47,₹364.13,₹231.05,₹188.10,₹138.06,₹31.42,₹42.65,₹120.94,20.00%
PID_10606,"₹6,808.77",Low,23,1,Professional,Tier_2,"₹1,361.75",₹919.40,₹159.52,₹984.57,₹517.96,₹216.90,₹190.31,₹494.40,₹260.00,₹648.86,₹123.68,6.05%,₹412.20,₹931.42,₹206.72,₹93.23,₹59.02,₹11.43,₹100.27,₹9.27,₹16.86,₹19.22,20.00%
PID_10607,"₹43,420.02",Middle,45,2,Professional,Tier_2,"₹8,684.00",₹0.00,"₹2,083.46","₹5,090.30","₹2,660.66","₹1,552.58","₹1,449.57","₹2,712.72","₹1,872.41","₹4,162.81",₹912.88,12.39%,"₹5,381.55","₹12,238.62","₹1,202.05",₹436.62,₹136.89,₹387.04,₹246.06,₹74.07,₹191.42,₹146.67,20.00%
PID_10608,"₹27,490.57",Low,46,1,Professional,Tier_2,"₹5,498.11",₹0.00,₹700.34,"₹3,666.40","₹2,041.69","₹1,217.19","₹1,138.32","₹1,675.43","₹1,338.45","₹1,800.82",₹802.88,8.45%,"₹2,322.97","₹7,610.94",₹512.97,₹560.53,₹102.34,₹153.03,₹339.77,₹32.73,₹19.22,₹216.72,20.00%
PID_10609,"₹74,359.33",High,38,3,Self_Employed,Tier_1,"₹22,307.80",₹0.00,"₹2,963.16","₹8,794.97","₹4,870.43","₹3,420.33","₹1,841.28","₹3,265.49","₹3,402.25","₹3,936.61","₹2,095.37",11.36%,"₹8,447.32","₹17,461.64","₹2,177.60",₹267.72,₹591.52,₹158.97,₹298.32,₹123.59,₹171.30,₹109.59,30.00%
PID_10610,"₹17,525.62",Low,29,2,Student,Tier_2,"₹3,505.12","₹1,138.38",₹370.94,"₹2,169.54","₹1,022.84",₹813.23,₹664.36,"₹1,156.45",₹600.49,"₹1,150.90",₹413.02,9.12%,"₹1,597.84","₹4,520.33",₹429.20,₹303.04,₹116.45,₹98.84,₹197.26,₹24.05,₹40.28,₹105.20,20.00%
PID_10611,"₹25,496.54",Low,39,4,Retired,Tier_1,"₹7,648.96","₹3,400.73","₹1,013.02","₹3,342.38","₹1,568.77","₹1,116.53","₹1,211.65","₹1,690.08","₹1,123.65","₹2,430.25",₹659.35,5.67%,₹291.16,₹291.16,₹800.61,₹459.71,₹220.49,₹173.18,₹283.42,₹32.84,₹64.08,₹135.27,30.00%
PID_10612,"₹73,623.19",High,44,1,Professional,Tier_3,"₹11,043.48",₹0.00,"₹2,915.62","₹8,917.68","₹4,955.01","₹2,728.99","₹2,222.64","₹5,255.06","₹3,377.84","₹4,783.11","₹1,900.77",14.31%,"₹10,537.79","₹25,522.99","₹1,070.51","₹1,347.33",₹295.35,₹403.47,"₹1,029.72",₹113.92,₹112.18,₹326.15,15.00%
PID_10613,"₹90,713.47",High,38,0,Retired,Tier_1,"₹27,214.04","₹10,236.36","₹4,280.24","₹9,481.96","₹6,219.33","₹2,442.91","₹2,848.38","₹5,132.94","₹4,094.27",₹0.00,"₹1,483.26",13.63%,"₹12,364.55","₹17,279.79","₹2,772.91",₹631.07,₹462.17,₹286.34,₹602.25,₹103.23,₹0.00,₹98.49,30.00%
PID_10614,"₹17,410.54",Low,32,0,Self_Employed,Tier_2,"₹3,482.11","₹1,585.17",₹657.59,"₹2,243.56","₹1,337.48",₹356.34,₹427.65,"₹1,262.23",₹529.51,₹0.00,₹213.14,7.45%,"₹1,296.57","₹5,315.76",₹534.32,₹131.45,₹54.16,₹35.19,₹199.60,₹13.54,₹0.00,₹50.32,20.00%
PID_10615,"₹34,695.93",Middle,35,4,Self_Employed,Tier_2,"₹6,939.19",₹0.00,₹720.30,"₹5,005.35","₹1,809.78","₹1,259.25","₹1,380.22","₹2,092.86","₹1,275.09","₹2,677.67",₹781.26,5.53%,"₹1,918.06","₹10,754.98",₹591.83,₹257.94,₹129.09,₹339.39,₹388.44,₹17.44,₹68.72,₹128.52,20.00%
PID_10616,"₹37,967.58",Middle,27,2,Retired,Tier_2,"₹7,593.52",₹0.00,"₹1,851.26","₹4,772.75","₹2,293.72","₹1,776.12","₹1,377.37","₹2,552.88","₹1,409.85","₹3,138.92",₹800.90,8.19%,"₹3,109.80","₹10,400.29",₹517.09,₹352.76,₹156.42,₹88.56,₹158.44,₹41.94,₹115.43,₹96.49,20.00%
PID_10617,"₹40,452.16",Middle,39,3,Student,Tier_3,"₹6,067.82",₹0.00,₹928.56,"₹5,882.24","₹2,307.81","₹1,705.51","₹1,720.82","₹2,117.72","₹1,738.75","₹3,340.45",₹748.02,14.66%,"₹5,930.44","₹13,894.45","₹1,331.67",₹278.30,₹325.19,₹120.79,₹128.74,₹79.42,₹33.97,₹64.42,15.00%
PID_10618,"₹24,316.06",Low,61,0,Professional,Tier_2,"₹4,863.21","₹3,672.34",₹661.09,"₹3,136.31","₹1,290.39","₹1,202.92","₹1,191.05",₹980.57,₹909.48,₹0.00,₹254.44,8.17%,"₹1,986.13","₹6,154.24",₹555.88,₹335.91,₹287.92,₹170.93,₹229.71,₹22.55,₹0.00,₹17.81,20.00%
PID_10619,"₹83,621.79",High,37,0,Student,Tier_1,"₹25,086.54",₹0.00,"₹3,537.36","₹11,168.36","₹4,604.21","₹2,549.45","₹3,506.18","₹4,211.17","₹3,071.91",₹0.00,"₹1,338.14",10.61%,"₹8,874.86","₹24,548.47","₹1,635.17",₹706.49,₹681.26,₹206.35,₹504.77,₹76.60,₹0.00,₹126.06,30.00%
PID_10620,"₹6,615.63",Low,36,1,Retired,Tier_2,"₹1,323.13","₹1,134.64",₹271.71,₹765.76,₹397.01,₹215.23,₹167.70,₹287.78,₹308.40,₹599.33,₹90.66,7.34%,₹485.90,"₹1,054.28",₹217.30,₹93.37,₹28.20,₹36.84,₹45.45,₹2.18,₹11.65,₹25.02,20.00%
PID_10621,"₹21,419.32",Low,45,4,Professional,Tier_3,"₹3,212.90","₹1,447.19",₹892.16,"₹2,589.23","₹1,464.83",₹864.60,₹919.69,"₹1,109.61",₹902.66,"₹1,960.50",₹394.42,7.14%,"₹1,528.37","₹5,661.52",₹468.13,₹139.81,₹211.45,₹183.49,₹169.87,₹19.34,₹10.45,₹25.42,15.00%
PID_10622,"₹42,928.76",Middle,54,0,Professional,Tier_2,"₹8,585.75",₹0.00,"₹1,398.94","₹5,597.13","₹3,089.13","₹1,902.55","₹1,926.60","₹1,735.33","₹1,469.33",₹0.00,"₹1,261.98",14.25%,"₹6,117.67","₹15,962.01",₹747.73,₹785.43,₹363.15,₹451.07,₹104.15,₹61.44,₹0.00,₹244.51,20.00%
PID_10623,"₹43,249.13",Middle,61,1,Retired,Tier_2,"₹8,649.83",₹0.00,"₹1,360.01","₹6,044.08","₹2,807.14","₹1,783.48","₹1,857.72","₹2,723.01","₹1,420.67","₹4,210.45",₹636.86,11.82%,"₹5,112.45","₹11,755.88","₹1,552.25",₹683.63,₹456.08,₹154.58,₹672.37,₹11.70,₹62.79,₹154.77,20.00%
PID_10624,"₹88,535.59",High,18,2,Professional,Tier_2,"₹17,707.12","₹8,065.66","₹3,334.14","₹12,031.33","₹4,664.65","₹2,997.90","₹4,315.41","₹4,037.24","₹2,902.01","₹5,801.14",₹966.05,13.67%,"₹12,106.65","₹21,712.95","₹2,917.59",₹531.24,₹786.34,₹828.55,"₹1,137.44",₹120.88,₹215.07,₹190.61,20.00%
