Income,Cleaned_Income,Age,Cleaned_Age,Dependents,Cleaned_Dependents,Occupation,Cleaned_Occupation,City_Tier,Rent,Cleaned_Rent,Loan_Repayment,Cleaned_Loan_Repayment,Insurance,Cleaned_Insurance,Groceries,Cleaned_Groceries,Transport,Cleaned_Transport,Eating_Out,Cleaned_Eating_Out,Entertainment,Cleaned_Entertainment,Utilities,Cleaned_Utilities,Healthcare,Cleaned_Healthcare,Education,Cleaned_Education,Miscellaneous,Cleaned_Miscellaneuos,Desired_Savings_Percentage,Cleaned_Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
"₹15,273.42","₹15,273.42",23,23,0,0,Retired,Retired,Tier_2,"₹3,054.68","₹3,054.68","₹2,266.74","₹2,266.74",₹513.97,₹513.97,"₹2,134.61","₹2,134.61","₹1,213.98","₹1,213.98",₹659.98,₹659.98,₹565.95,₹565.95,₹750.46,₹750.46,₹733.04,₹733.04,₹0.00,₹0.00,₹159.53,₹159.53,6.428778805,6.43%,₹981.89,"₹3,220.48",₹257.02,₹128.97,₹163.57,₹126.15,₹166.89,₹6.54,₹0.00,₹45.81
"₹7,435.45","₹7,435.45",54,54,2,2,Retired,Retired,Tier_3,"₹1,115.32","₹1,115.32","₹1,072.82","₹1,072.82",₹193.19,₹193.19,₹751.41,₹751.41,₹528.80,₹528.80,₹341.82,₹341.82,₹349.35,₹349.35,₹399.57,₹399.57,₹271.56,₹271.56,₹603.84,₹603.84,₹157.00,₹157.00,9.99773121,10.00%,₹743.38,"₹1,650.78",₹67.65,₹96.12,₹20.35,₹26.55,₹37.41,₹2.38,₹9.50,₹44.92
"₹34,010.04","₹34,010.04",38,38,0,0,Student,Student,Tier_2,"₹6,802.01","₹6,802.01",₹0.00,₹0.00,"₹1,665.30","₹1,665.30","₹4,639.68","₹4,639.68","₹2,489.67","₹2,489.67","₹1,305.21","₹1,305.21","₹1,444.56","₹1,444.56","₹1,520.35","₹1,520.35","₹1,373.05","₹1,373.05",₹0.00,₹0.00,₹447.31,₹447.31,5.494277992,5.49%,"₹1,868.61","₹12,322.92","₹1,263.86",₹233.43,₹303.81,₹217.77,₹217.30,₹36.28,₹0.00,₹99.86
"₹37,569.10","₹37,569.10",29,29,1,1,Student,Student,Tier_1,"₹11,270.73","₹11,270.73","₹6,883.28","₹6,883.28","₹1,287.97","₹1,287.97","₹4,659.18","₹4,659.18","₹2,234.88","₹2,234.88","₹1,727.29","₹1,727.29",₹819.20,₹819.20,"₹1,653.94","₹1,653.94","₹1,391.54","₹1,391.54","₹3,315.49","₹3,315.49",₹812.71,₹812.71,8.541137966,8.54%,"₹1,512.90","₹1,512.90","₹1,164.58",₹533.66,₹443.91,₹77.71,₹381.43,₹5.35,₹52.73,₹202.68
"₹98,778.20","₹98,778.20",24,24,4,4,Student,Student,Tier_1,"₹29,633.46","₹29,633.46",₹0.00,₹0.00,"₹4,006.09","₹4,006.09","₹10,810.89","₹10,810.89","₹7,034.47","₹7,034.47","₹3,722.65","₹3,722.65","₹2,499.77","₹2,499.77","₹6,487.52","₹6,487.52","₹4,909.92","₹4,909.92","₹7,781.27","₹7,781.27","₹2,901.42","₹2,901.42",13.97228962,13.97%,"₹13,801.58","₹18,990.74","₹1,564.15","₹1,724.08","₹1,081.29",₹741.77,₹544.18,₹35.24,₹24.95,₹625.29
"₹10,858.06","₹10,858.06",19,19,2,2,Self_Employed,Self_Employed,Tier_1,"₹3,257.42","₹3,257.42",₹0.00,₹0.00,₹529.02,₹529.02,"₹1,606.25","₹1,606.25",₹746.51,₹746.51,₹402.13,₹402.13,₹294.60,₹294.60,₹630.71,₹630.71,₹396.78,₹396.78,₹916.74,₹916.74,₹293.73,₹293.73,5.950574112,5.95%,₹646.12,"₹1,784.17",₹145.75,₹161.49,₹71.44,₹80.41,₹143.21,₹6.31,₹17.30,₹83.20
"₹75,561.92","₹75,561.92",56,56,4,4,Professional,Professional,Tier_2,"₹15,112.38","₹15,112.38","₹10,359.04","₹10,359.04","₹3,618.93","₹3,618.93","₹10,843.79","₹10,843.79","₹4,101.19","₹4,101.19","₹2,681.42","₹2,681.42","₹1,978.27","₹1,978.27","₹4,971.70","₹4,971.70","₹3,754.15","₹3,754.15","₹7,544.73","₹7,544.73","₹1,209.20","₹1,209.20",10.13671675,10.14%,"₹7,659.50","₹9,387.11","₹1,270.25",₹365.39,₹357.21,₹182.38,"₹1,463.70",₹47.87,₹108.14,₹107.99
"₹199,363.32","₹199,363.32",58,58,2,2,Student,Student,Tier_1,"₹59,809.00","₹59,809.00",₹0.00,₹0.00,"₹9,755.62","₹9,755.62","₹28,335.13","₹28,335.13","₹13,896.57","₹13,896.57","₹6,371.16","₹6,371.16","₹5,758.14","₹5,758.14","₹12,281.28","₹12,281.28","₹6,480.95","₹6,480.95","₹17,234.17","₹17,234.17","₹2,923.94","₹2,923.94",21.48983871,21.49%,"₹36,517.35","₹36,517.35","₹7,161.63","₹2,399.04","₹1,665.23","₹1,195.12","₹2,192.49",₹243.00,₹270.88,₹563.70
"₹22,175.44","₹22,175.44",41,41,1,1,Self_Employed,Self_Employed,Tier_3,"₹3,326.32","₹3,326.32",₹0.00,₹0.00,"₹1,001.96","₹1,001.96","₹2,670.88","₹2,670.88","₹1,730.39","₹1,730.39",₹814.67,₹814.67,₹713.88,₹713.88,"₹1,297.00","₹1,297.00","₹1,015.36","₹1,015.36","₹1,569.41","₹1,569.41",₹651.72,₹651.72,7.816054125,7.82%,"₹1,733.24","₹7,383.87",₹460.99,₹487.38,₹90.93,₹81.19,₹123.92,₹47.98,₹69.53,₹75.49
"₹10,680.76","₹10,680.76",43,43,1,1,Student,Student,Tier_2,"₹2,136.15","₹2,136.15",₹0.00,₹0.00,₹438.18,₹438.18,"₹1,186.78","₹1,186.78",₹694.55,₹694.55,₹518.35,₹518.35,₹219.03,₹219.03,₹799.68,₹799.68,₹455.11,₹455.11,₹761.93,₹761.93,₹240.94,₹240.94,7.085321584,7.09%,₹756.77,"₹3,230.05",₹313.97,₹65.08,₹64.70,₹14.72,₹174.28,₹2.21,₹9.77,₹61.81
"₹21,663.26","₹21,663.26",42,42,1,1,Self_Employed,Self_Employed,Tier_2,"₹4,332.65","₹4,332.65",₹0.00,₹0.00,₹569.25,₹569.25,"₹2,873.89","₹2,873.89","₹1,650.51","₹1,650.51","₹1,003.01","₹1,003.01",₹477.58,₹477.58,"₹1,056.82","₹1,056.82",₹717.75,₹717.75,"₹2,059.18","₹2,059.18",₹586.83,₹586.83,8.828008941,8.83%,"₹1,912.43","₹6,335.78",₹619.35,₹229.11,₹141.92,₹32.44,₹100.45,₹35.02,₹0.22,₹49.17
"₹30,338.01","₹30,338.01",37,37,0,0,Self_Employed,Self_Employed,Tier_2,"₹6,067.60","₹6,067.60",₹0.00,₹0.00,₹773.11,₹773.11,"₹3,791.78","₹3,791.78","₹2,335.18","₹2,335.18","₹1,040.70","₹1,040.70","₹1,209.57","₹1,209.57","₹2,251.84","₹2,251.84","₹1,228.92","₹1,228.92",₹0.00,₹0.00,₹313.90,₹313.90,6.458142516,6.46%,"₹1,959.27","₹11,325.39","₹1,093.05",₹516.49,₹234.90,₹256.43,₹336.29,₹8.05,₹0.00,₹87.10
"₹47,097.87","₹47,097.87",57,57,3,3,Retired,Retired,Tier_3,"₹7,064.68","₹7,064.68","₹3,597.68","₹3,597.68","₹1,440.17","₹1,440.17","₹6,300.17","₹6,300.17","₹2,467.39","₹2,467.39","₹1,181.98","₹1,181.98","₹1,790.73","₹1,790.73","₹3,603.10","₹3,603.10","₹1,712.79","₹1,712.79","₹4,057.39","₹4,057.39",₹484.82,₹484.82,11.28829887,11.29%,"₹5,316.55","₹13,396.95","₹1,288.19",₹504.85,₹237.78,₹312.78,₹819.93,₹18.32,₹172.00,₹75.00
"₹18,691.74","₹18,691.74",58,58,4,4,Professional,Professional,Tier_2,"₹3,738.35","₹3,738.35","₹1,946.66","₹1,946.66",₹878.75,₹878.75,"₹2,254.65","₹2,254.65","₹1,401.62","₹1,401.62",₹608.49,₹608.49,₹865.25,₹865.25,₹759.59,₹759.59,₹750.09,₹750.09,"₹1,488.81","₹1,488.81",₹429.66,₹429.66,5.248311025,5.25%,₹981.00,"₹3,569.83",₹537.02,₹224.74,₹90.85,₹212.45,₹65.91,₹32.28,₹56.97,₹111.68
"₹104,100.44","₹104,100.44",59,59,2,2,Self_Employed,Self_Employed,Tier_2,"₹20,820.09","₹20,820.09","₹15,704.35","₹15,704.35","₹2,853.68","₹2,853.68","₹15,228.25","₹15,228.25","₹6,868.37","₹6,868.37","₹4,266.90","₹4,266.90","₹5,064.53","₹5,064.53","₹6,502.46","₹6,502.46","₹4,995.15","₹4,995.15","₹7,572.10","₹7,572.10","₹1,713.76","₹1,713.76",15.49888045,15.50%,"₹12,510.81","₹12,510.81","₹1,276.97","₹1,033.16",₹833.69,"₹1,284.74","₹1,217.29",₹222.48,₹195.92,₹418.41
"₹12,299.66","₹12,299.66",61,61,4,4,Professional,Professional,Tier_2,"₹2,459.93","₹2,459.93","₹1,584.03","₹1,584.03",₹323.52,₹323.52,"₹1,819.48","₹1,819.48",₹852.34,₹852.34,₹292.62,₹292.62,₹515.98,₹515.98,₹798.51,₹798.51,₹604.18,₹604.18,₹744.37,₹744.37,₹172.87,₹172.87,6.924701423,6.92%,₹851.71,"₹2,131.81",₹423.30,₹241.32,₹24.04,₹118.07,₹205.51,₹2.08,₹17.46,₹26.08
"₹7,462.07","₹7,462.07",19,19,3,3,Student,Student,Tier_1,"₹2,238.62","₹2,238.62","₹1,021.02","₹1,021.02",₹278.18,₹278.18,"₹1,042.50","₹1,042.50",₹398.89,₹398.89,₹224.31,₹224.31,₹237.59,₹237.59,₹557.03,₹557.03,₹332.06,₹332.06,₹675.54,₹675.54,₹221.29,₹221.29,9.24208547,9.24%,₹235.04,₹235.04,₹287.78,₹53.42,₹22.32,₹25.92,₹121.01,₹2.29,₹5.53,₹65.38
"₹72,716.31","₹72,716.31",59,59,0,0,Retired,Retired,Tier_1,"₹21,814.89","₹21,814.89",₹0.00,₹0.00,"₹1,959.33","₹1,959.33","₹8,359.84","₹8,359.84","₹3,899.90","₹3,899.90","₹3,251.19","₹3,251.19","₹3,077.21","₹3,077.21","₹4,916.68","₹4,916.68","₹3,476.02","₹3,476.02",₹0.00,₹0.00,"₹1,321.72","₹1,321.72",10.20164398,10.20%,"₹7,418.26","₹20,639.54","₹2,246.70",₹952.98,₹310.47,₹752.80,₹665.63,₹53.75,₹0.00,₹363.16
"₹4,862.25","₹4,862.25",52,52,0,0,Retired,Retired,Tier_2,₹972.45,₹972.45,₹460.67,₹460.67,₹181.76,₹181.76,₹525.62,₹525.62,₹348.07,₹348.07,₹164.35,₹164.35,₹181.66,₹181.66,₹375.03,₹375.03,₹177.98,₹177.98,₹0.00,₹0.00,₹127.05,₹127.05,9.641207795,9.64%,₹468.78,"₹1,347.61",₹89.47,₹25.11,₹21.62,₹23.53,₹49.09,₹2.05,₹0.00,₹38.08
"₹25,479.99","₹25,479.99",50,50,3,3,Professional,Professional,Tier_2,"₹5,096.00","₹5,096.00",₹0.00,₹0.00,"₹1,007.57","₹1,007.57","₹3,106.48","₹3,106.48","₹1,907.30","₹1,907.30",₹878.54,₹878.54,"₹1,230.47","₹1,230.47","₹1,264.98","₹1,264.98",₹967.13,₹967.13,"₹2,412.92","₹2,412.92",₹725.84,₹725.84,8.682263637,8.68%,"₹2,212.24","₹6,882.76",₹382.62,₹452.19,₹216.58,₹219.46,₹350.28,₹26.89,₹29.83,₹207.08
"₹363,341.18","₹363,341.18",34,34,2,2,Retired,Retired,Tier_1,"₹109,002.35","₹109,002.35",₹0.00,₹0.00,"₹11,125.77","₹11,125.77","₹44,360.36","₹44,360.36","₹28,871.20","₹28,871.20","₹11,312.66","₹11,312.66","₹17,125.91","₹17,125.91","₹23,245.43","₹23,245.43","₹15,469.04","₹15,469.04","₹27,801.25","₹27,801.25","₹4,684.53","₹4,684.53",19.96508979,19.97%,"₹70,342.67","₹70,342.67","₹8,386.50","₹6,229.09","₹2,974.22","₹2,685.62","₹5,604.98",₹720.67,₹33.25,₹796.75
"₹29,712.34","₹29,712.34",39,39,3,3,Retired,Retired,Tier_2,"₹5,942.47","₹5,942.47","₹2,770.07","₹2,770.07",₹999.23,₹999.23,"₹4,195.93","₹4,195.93","₹2,311.73","₹2,311.73","₹1,188.51","₹1,188.51","₹1,343.20","₹1,343.20","₹2,195.04","₹2,195.04","₹1,439.71","₹1,439.71","₹2,394.17","₹2,394.17",₹524.98,₹524.98,9.495160831,9.50%,"₹2,821.23","₹4,407.31",₹393.21,₹663.44,₹113.90,₹91.42,₹420.96,₹63.68,₹89.57,₹143.91
"₹12,238.46","₹12,238.46",18,18,0,0,Student,Student,Tier_2,"₹2,447.69","₹2,447.69","₹1,438.67","₹1,438.67",₹416.35,₹416.35,"₹1,236.69","₹1,236.69",₹910.35,₹910.35,₹349.96,₹349.96,₹483.56,₹483.56,₹754.97,₹754.97,₹482.33,₹482.33,₹0.00,₹0.00,₹145.52,₹145.52,5.932735835,5.93%,₹726.08,"₹3,572.38",₹233.58,₹141.20,₹62.90,₹103.50,₹63.52,₹23.66,₹0.00,₹33.71
"₹28,653.61","₹28,653.61",54,54,0,0,Student,Student,Tier_3,"₹4,298.04","₹4,298.04",₹0.00,₹0.00,₹676.63,₹676.63,"₹2,995.22","₹2,995.22","₹2,267.18","₹2,267.18",₹622.88,₹622.88,₹720.06,₹720.06,"₹1,388.75","₹1,388.75","₹1,220.92","₹1,220.92",₹0.00,₹0.00,₹844.48,₹844.48,5.393917563,5.39%,"₹1,545.55","₹13,619.45",₹319.93,₹592.46,₹55.75,₹89.57,₹369.24,₹32.89,₹0.00,₹134.66
"₹28,805.22","₹28,805.22",47,47,4,4,Retired,Retired,Tier_2,"₹5,761.04","₹5,761.04",₹0.00,₹0.00,₹673.30,₹673.30,"₹3,367.68","₹3,367.68","₹2,053.47","₹2,053.47","₹1,360.31","₹1,360.31","₹1,241.21","₹1,241.21","₹2,101.04","₹2,101.04","₹1,092.04","₹1,092.04","₹2,402.12","₹2,402.12",₹835.57,₹835.57,5.73191886,5.73%,"₹1,651.09","₹7,917.44",₹748.08,₹253.33,₹219.37,₹322.33,₹410.04,₹51.94,₹117.18,₹76.35
"₹34,114.32","₹34,114.32",63,63,2,2,Retired,Retired,Tier_2,"₹6,822.86","₹6,822.86","₹1,879.13","₹1,879.13",₹834.28,₹834.28,"₹3,618.92","₹3,618.92","₹2,722.88","₹2,722.88",₹802.58,₹802.58,"₹1,581.71","₹1,581.71","₹2,177.15","₹2,177.15","₹1,536.27","₹1,536.27","₹2,647.81","₹2,647.81",₹866.16,₹866.16,7.5343339,7.53%,"₹2,570.29","₹8,624.56",₹791.74,₹564.84,₹141.48,₹160.41,₹361.29,₹23.14,₹40.99,₹157.59
"₹50,958.31","₹50,958.31",23,23,2,2,Professional,Professional,Tier_1,"₹15,287.49","₹15,287.49",₹0.00,₹0.00,"₹2,176.49","₹2,176.49","₹6,067.27","₹6,067.27","₹3,119.55","₹3,119.55","₹2,111.28","₹2,111.28","₹2,167.12","₹2,167.12","₹3,247.58","₹3,247.58","₹1,756.01","₹1,756.01","₹4,267.31","₹4,267.31",₹963.94,₹963.94,13.19801883,13.20%,"₹6,725.49","₹9,794.25","₹1,338.82",₹650.38,₹468.77,₹613.03,₹585.82,₹44.69,₹17.26,₹217.55
"₹13,064.63","₹13,064.63",58,58,0,0,Student,Student,Tier_2,"₹2,612.93","₹2,612.93","₹1,501.23","₹1,501.23",₹562.25,₹562.25,"₹1,444.81","₹1,444.81",₹673.88,₹673.88,₹455.89,₹455.89,₹490.82,₹490.82,₹936.84,₹936.84,₹650.05,₹650.05,₹0.00,₹0.00,₹250.18,₹250.18,7.685543362,7.69%,"₹1,004.09","₹3,485.74",₹389.84,₹85.02,₹86.53,₹143.55,₹80.08,₹16.14,₹0.00,₹20.38
"₹115,727.21","₹115,727.21",31,31,3,3,Retired,Retired,Tier_2,"₹23,145.44","₹23,145.44",₹0.00,₹0.00,"₹3,805.37","₹3,805.37","₹17,256.93","₹17,256.93","₹8,297.07","₹8,297.07","₹4,955.47","₹4,955.47","₹4,898.86","₹4,898.86","₹5,464.94","₹5,464.94","₹4,109.36","₹4,109.36","₹7,015.33","₹7,015.33","₹3,189.50","₹3,189.50",18.45510742,18.46%,"₹21,357.58","₹33,588.95","₹4,979.54","₹2,435.05",₹382.13,₹768.28,"₹1,602.82",₹46.03,₹124.16,₹482.93
"₹36,499.14","₹36,499.14",53,53,0,0,Retired,Retired,Tier_2,"₹7,299.83","₹7,299.83","₹4,512.87","₹4,512.87",₹759.55,₹759.55,"₹4,598.20","₹4,598.20","₹2,079.01","₹2,079.01","₹1,526.26","₹1,526.26","₹1,130.91","₹1,130.91","₹2,877.67","₹2,877.67","₹1,326.16","₹1,326.16",₹0.00,₹0.00,₹612.83,₹612.83,6.135829721,6.14%,"₹2,239.53","₹9,775.85","₹1,264.24",₹524.34,₹342.89,₹330.21,₹240.61,₹62.16,₹0.00,₹180.11
"₹53,658.11","₹53,658.11",50,50,4,4,Student,Student,Tier_2,"₹10,731.62","₹10,731.62",₹0.00,₹0.00,"₹1,095.20","₹1,095.20","₹7,056.68","₹7,056.68","₹3,281.92","₹3,281.92","₹2,084.80","₹2,084.80","₹1,298.87","₹1,298.87","₹3,807.10","₹3,807.10","₹1,966.13","₹1,966.13","₹4,825.56","₹4,825.56",₹870.25,₹870.25,11.35740769,11.36%,"₹6,094.17","₹16,639.99","₹1,250.50",₹923.71,₹498.86,₹348.63,"₹1,058.60",₹25.92,₹64.72,₹96.92
"₹18,150.13","₹18,150.13",55,55,3,3,Student,Student,Tier_2,"₹3,630.03","₹3,630.03","₹1,071.47","₹1,071.47",₹885.27,₹885.27,"₹2,559.78","₹2,559.78","₹1,059.08","₹1,059.08",₹404.08,₹404.08,₹547.06,₹547.06,"₹1,120.77","₹1,120.77",₹603.62,₹603.62,"₹1,574.55","₹1,574.55",₹292.87,₹292.87,6.328588911,6.33%,"₹1,148.65","₹4,401.55",₹208.88,₹297.38,₹55.50,₹154.61,₹232.05,₹5.57,₹77.22,₹38.13
"₹83,956.86","₹83,956.86",56,56,0,0,Student,Student,Tier_3,"₹12,593.53","₹12,593.53",₹0.00,₹0.00,"₹2,255.58","₹2,255.58","₹10,545.42","₹10,545.42","₹4,216.29","₹4,216.29","₹2,391.22","₹2,391.22","₹3,846.23","₹3,846.23","₹5,468.54","₹5,468.54","₹3,861.28","₹3,861.28",₹0.00,₹0.00,₹889.26,₹889.26,14.1334251,14.13%,"₹11,865.98","₹37,889.50",₹725.38,₹272.05,₹684.25,₹746.26,"₹1,430.35",₹52.03,₹0.00,₹214.56
"₹24,423.74","₹24,423.74",23,23,2,2,Self_Employed,Self_Employed,Tier_1,"₹7,327.12","₹7,327.12",₹0.00,₹0.00,₹611.56,₹611.56,"₹2,990.32","₹2,990.32","₹1,590.41","₹1,590.41",₹801.99,₹801.99,"₹1,144.97","₹1,144.97","₹1,201.01","₹1,201.01",₹869.92,₹869.92,"₹1,783.38","₹1,783.38",₹522.38,₹522.38,6.289118468,6.29%,"₹1,536.04","₹5,580.68",₹298.33,₹364.46,₹227.14,₹172.45,₹122.69,₹36.96,₹74.46,₹108.26
"₹37,458.71","₹37,458.71",43,43,4,4,Self_Employed,Self_Employed,Tier_2,"₹7,491.74","₹7,491.74","₹2,057.10","₹2,057.10",₹844.47,₹844.47,"₹4,845.01","₹4,845.01","₹1,964.23","₹1,964.23",₹775.50,₹775.50,₹974.59,₹974.59,"₹1,510.79","₹1,510.79","₹1,204.82","₹1,204.82","₹2,700.28","₹2,700.28",₹823.63,₹823.63,8.275214471,8.28%,"₹3,099.79","₹12,266.56",₹966.78,₹279.49,₹163.11,₹61.32,₹317.28,₹15.82,₹118.33,₹242.27
"₹14,220.90","₹14,220.90",41,41,0,0,Professional,Professional,Tier_1,"₹4,266.27","₹4,266.27",₹0.00,₹0.00,₹582.79,₹582.79,"₹1,532.19","₹1,532.19",₹805.82,₹805.82,₹697.06,₹697.06,₹321.75,₹321.75,₹957.51,₹957.51,₹634.80,₹634.80,₹0.00,₹0.00,₹164.53,₹164.53,6.292117514,6.29%,₹894.80,"₹4,258.18",₹300.96,₹60.08,₹171.14,₹63.99,₹211.45,₹26.13,₹0.00,₹24.36
"₹13,513.00","₹13,513.00",50,50,0,0,Self_Employed,Self_Employed,Tier_3,"₹2,026.95","₹2,026.95",₹0.00,₹0.00,₹565.15,₹565.15,"₹1,899.80","₹1,899.80",₹840.58,₹840.58,₹355.54,₹355.54,₹309.97,₹309.97,"₹1,037.18","₹1,037.18",₹531.62,₹531.62,₹0.00,₹0.00,₹197.87,₹197.87,7.150259347,7.15%,₹966.21,"₹5,748.35",₹518.92,₹198.25,₹20.30,₹43.97,₹82.96,₹3.96,₹0.00,₹13.02
"₹52,026.94","₹52,026.94",25,25,1,1,Self_Employed,Self_Employed,Tier_2,"₹10,405.39","₹10,405.39",₹0.00,₹0.00,"₹2,536.33","₹2,536.33","₹6,856.98","₹6,856.98","₹3,397.39","₹3,397.39","₹2,589.63","₹2,589.63","₹1,892.30","₹1,892.30","₹3,446.73","₹3,446.73","₹2,400.93","₹2,400.93","₹3,407.77","₹3,407.77",₹980.39,₹980.39,12.26029673,12.26%,"₹6,378.66","₹14,113.09","₹1,762.14",₹327.34,₹759.46,₹365.94,₹900.33,₹54.28,₹20.32,₹287.79
"₹21,037.61","₹21,037.61",61,61,3,3,Self_Employed,Self_Employed,Tier_1,"₹6,311.28","₹6,311.28",₹0.00,₹0.00,₹952.60,₹952.60,"₹3,087.08","₹3,087.08","₹1,523.70","₹1,523.70",₹555.75,₹555.75,₹589.29,₹589.29,"₹1,149.18","₹1,149.18",₹952.58,₹952.58,"₹1,634.04","₹1,634.04",₹569.69,₹569.69,7.794540581,7.79%,"₹1,639.79","₹3,712.41",₹705.37,₹119.30,₹38.96,₹76.10,₹344.06,₹17.47,₹20.96,₹166.31
"₹15,152.10","₹15,152.10",60,60,1,1,Self_Employed,Self_Employed,Tier_2,"₹3,030.42","₹3,030.42",₹0.00,₹0.00,₹314.37,₹314.37,"₹2,082.72","₹2,082.72",₹852.97,₹852.97,₹621.71,₹621.71,₹497.46,₹497.46,"₹1,100.11","₹1,100.11",₹626.90,₹626.90,"₹1,479.61","₹1,479.61",₹433.58,₹433.58,6.957818422,6.96%,"₹1,054.26","₹4,112.23",₹260.01,₹223.30,₹63.37,₹120.46,₹164.80,₹9.15,₹4.14,₹74.63
"₹17,933.15","₹17,933.15",51,51,2,2,Retired,Retired,Tier_1,"₹5,379.94","₹5,379.94",₹921.00,₹921.00,₹796.34,₹796.34,"₹2,053.14","₹2,053.14","₹1,158.81","₹1,158.81",₹625.31,₹625.31,₹652.14,₹652.14,₹788.52,₹788.52,₹744.57,₹744.57,"₹1,165.15","₹1,165.15",₹380.51,₹380.51,7.960476342,7.96%,"₹1,427.56","₹3,267.73",₹227.45,₹127.31,₹31.42,₹150.56,₹160.06,₹33.83,₹18.94,₹31.62
"₹52,476.21","₹52,476.21",51,51,3,3,Retired,Retired,Tier_3,"₹7,871.43","₹7,871.43",₹0.00,₹0.00,"₹2,572.42","₹2,572.42","₹7,404.99","₹7,404.99","₹3,692.56","₹3,692.56","₹1,502.43","₹1,502.43","₹1,139.46","₹1,139.46","₹4,160.56","₹4,160.56","₹1,706.08","₹1,706.08","₹4,786.81","₹4,786.81",₹677.22,₹677.22,10.40381001,10.40%,"₹5,459.52","₹16,962.25",₹821.88,₹460.43,₹152.17,₹81.18,"₹1,151.36",₹69.24,₹167.60,₹199.09
"₹18,137.24","₹18,137.24",41,41,4,4,Retired,Retired,Tier_2,"₹3,627.45","₹3,627.45",₹0.00,₹0.00,₹648.81,₹648.81,"₹1,902.21","₹1,902.21","₹1,241.19","₹1,241.19",₹758.75,₹758.75,₹792.19,₹792.19,"₹1,048.07","₹1,048.07",₹885.41,₹885.41,"₹1,301.07","₹1,301.07",₹380.71,₹380.71,6.418746194,6.42%,"₹1,164.18","₹5,551.37",₹305.37,₹297.78,₹141.67,₹210.26,₹142.41,₹23.10,₹47.34,₹52.96
"₹27,305.10","₹27,305.10",19,19,3,3,Self_Employed,Self_Employed,Tier_2,"₹5,461.02","₹5,461.02",₹0.00,₹0.00,₹680.17,₹680.17,"₹2,890.16","₹2,890.16","₹1,496.72","₹1,496.72","₹1,006.01","₹1,006.01",₹693.06,₹693.06,"₹1,978.33","₹1,978.33",₹930.15,₹930.15,"₹1,947.40","₹1,947.40",₹749.03,₹749.03,8.987942378,8.99%,"₹2,454.17","₹9,473.04",₹249.63,₹415.42,₹192.63,₹118.40,₹322.82,₹25.18,₹71.80,₹224.66
"₹30,362.84","₹30,362.84",25,25,0,0,Self_Employed,Self_Employed,Tier_2,"₹6,072.57","₹6,072.57","₹3,165.82","₹3,165.82",₹818.83,₹818.83,"₹4,403.54","₹4,403.54","₹2,272.60","₹2,272.60","₹1,209.05","₹1,209.05","₹1,018.42","₹1,018.42","₹2,303.82","₹2,303.82",₹980.61,₹980.61,₹0.00,₹0.00,₹372.15,₹372.15,5.654981508,5.65%,"₹1,717.01","₹7,745.43",₹857.49,₹138.03,₹351.48,₹223.73,₹566.58,₹10.88,₹0.00,₹22.77
"₹6,470.92","₹6,470.92",42,42,0,0,Professional,Professional,Tier_2,"₹1,294.18","₹1,294.18",₹0.00,₹0.00,₹292.03,₹292.03,₹697.45,₹697.45,₹327.16,₹327.16,₹234.43,₹234.43,₹298.56,₹298.56,₹362.52,₹362.52,₹286.36,₹286.36,₹0.00,₹0.00,₹107.16,₹107.16,8.779957539,8.78%,₹568.14,"₹2,571.08",₹195.31,₹83.12,₹57.70,₹58.75,₹38.84,₹4.19,₹0.00,₹25.79
"₹9,246.97","₹9,246.97",47,47,0,0,Professional,Professional,Tier_3,"₹1,387.05","₹1,387.05","₹1,153.48","₹1,153.48",₹453.06,₹453.06,₹965.54,₹965.54,₹583.94,₹583.94,₹207.24,₹207.24,₹413.03,₹413.03,₹675.93,₹675.93,₹459.73,₹459.73,₹0.00,₹0.00,₹272.99,₹272.99,5.309988827,5.31%,₹491.01,"₹2,674.99",₹201.62,₹54.81,₹43.07,₹82.66,₹49.75,₹19.11,₹0.00,₹58.29
"₹39,260.53","₹39,260.53",49,49,3,3,Professional,Professional,Tier_1,"₹11,778.16","₹11,778.16",₹0.00,₹0.00,"₹1,911.17","₹1,911.17","₹5,841.82","₹5,841.82","₹2,312.48","₹2,312.48","₹1,928.78","₹1,928.78","₹1,831.81","₹1,831.81","₹2,159.68","₹2,159.68","₹1,748.20","₹1,748.20","₹2,706.98","₹2,706.98",₹517.01,₹517.01,6.242268841,6.24%,"₹2,450.75","₹6,524.45",₹969.23,₹358.05,₹418.24,₹526.28,₹296.12,₹31.92,₹12.63,₹118.80
"₹16,636.08","₹16,636.08",47,47,0,0,Self_Employed,Self_Employed,Tier_1,"₹4,990.82","₹4,990.82","₹1,263.00","₹1,263.00",₹580.18,₹580.18,"₹2,006.78","₹2,006.78",₹881.63,₹881.63,₹639.27,₹639.27,₹687.89,₹687.89,₹823.46,₹823.46,₹809.97,₹809.97,₹0.00,₹0.00,₹480.47,₹480.47,9.961554533,9.96%,"₹1,657.21","₹3,472.59",₹540.51,₹191.78,₹160.71,₹125.46,₹191.72,₹16.68,₹0.00,₹139.50
